Date,Load,Zone
6/17/2023 0:00,527.199,DUNWOD
6/17/2023 0:00,867.3662,GENESE
6/17/2023 0:00,897.5675,HUD VL
6/17/2023 0:00,1944.8431,LONGIL
6/17/2023 0:00,632.4715,MHK VL
6/17/2023 0:00,236.0945,MILLWD
6/17/2023 0:00,4799.7045,N.Y.C.
6/17/2023 0:00,576.3556,NORTH
6/17/2023 0:00,1409.5286,WEST
6/17/2023 1:00,1096.4967,CAPITL
6/17/2023 1:00,1319.912,CENTRL
6/17/2023 1:00,500.4427,DUNWOD
6/17/2023 1:00,833.3045,GENESE
6/17/2023 1:00,854.0507,HUD VL
6/17/2023 1:00,1822.9635,LONGIL
6/17/2023 1:00,609.7008,MHK VL
6/17/2023 1:00,225.0149,MILLWD
6/17/2023 1:00,4594.6369,N.Y.C.
6/17/2023 1:00,556.3041,NORTH
6/17/2023 1:00,1368.1031,WEST
6/17/2023 2:00,1065.582,CAPITL
6/17/2023 2:00,1308.9928,CENTRL
6/17/2023 2:00,479.1784,DUNWOD
6/17/2023 2:00,812.1241,GENESE
6/17/2023 2:00,827.7394,HUD VL
6/17/2023 2:00,1754.1327,LONGIL
6/17/2023 2:00,595.8556,MHK VL
6/17/2023 2:00,215.9804,MILLWD
6/17/2023 2:00,4442.9682,N.Y.C.
6/17/2023 2:00,552.0476,NORTH
6/17/2023 2:00,1339.9441,WEST
6/17/2023 3:00,1051.4783,CAPITL
6/17/2023 3:00,1295.035,CENTRL
6/17/2023 3:00,461.9075,DUNWOD
6/17/2023 3:00,797.6175,GENESE
6/17/2023 3:00,811.4528,HUD VL
6/17/2023 3:00,1699.5444,LONGIL
6/17/2023 3:00,588.3636,MHK VL
6/17/2023 3:00,210.1121,MILLWD
6/17/2023 3:00,4328.0437,N.Y.C.
6/17/2023 3:00,556.4745,NORTH
6/17/2023 3:00,1326.2018,WEST
6/17/2023 4:00,1047.4619,CAPITL
6/17/2023 4:00,1295.4378,CENTRL
6/17/2023 4:00,455.309,DUNWOD
6/17/2023 4:00,797.5361,GENESE
6/17/2023 4:00,805.5793,HUD VL
6/17/2023 4:00,1688.9236,LONGIL
6/17/2023 4:00,590.2093,MHK VL
6/17/2023 4:00,207.0016,MILLWD
6/17/2023 4:00,4266.4221,N.Y.C.
6/17/2023 4:00,564.5487,NORTH
6/17/2023 4:00,1319.3794,WEST
6/17/2023 5:00,1056.7313,CAPITL
6/17/2023 5:00,1309.3019,CENTRL
6/17/2023 5:00,455.6231,DUNWOD
6/17/2023 5:00,800.6182,GENESE
6/17/2023 5:00,799.3544,HUD VL
6/17/2023 5:00,1689.6319,LONGIL
6/17/2023 5:00,595.5727,MHK VL
6/17/2023 5:00,209.0131,MILLWD
6/17/2023 5:00,4266.6294,N.Y.C.
6/17/2023 5:00,574.3374,NORTH
6/17/2023 5:00,1320.55,WEST
6/17/2023 6:00,1087.3889,CAPITL
6/17/2023 6:00,1330.4037,CENTRL
6/17/2023 6:00,467.3428,DUNWOD
6/17/2023 6:00,800.4244,GENESE
6/17/2023 6:00,808.681,HUD VL
6/17/2023 6:00,1723.9185,LONGIL
6/17/2023 6:00,606.3498,MHK VL
6/17/2023 6:00,213.2717,MILLWD
6/17/2023 6:00,4384.1328,N.Y.C.
6/17/2023 6:00,581.7714,NORTH
6/17/2023 6:00,1323.8608,WEST
6/17/2023 7:00,1131.5467,CAPITL
6/17/2023 7:00,1368.3777,CENTRL
6/17/2023 7:00,495.7679,DUNWOD
6/17/2023 7:00,793.3217,GENESE
6/17/2023 7:00,844.7038,HUD VL
6/17/2023 7:00,1798.2497,LONGIL
6/17/2023 7:00,620.3756,MHK VL
6/17/2023 7:00,229.2658,MILLWD
6/17/2023 7:00,4599.5716,N.Y.C.
6/17/2023 7:00,587.2689,NORTH
6/17/2023 7:00,1382.7793,WEST
6/17/2023 8:00,1166.2383,CAPITL
6/17/2023 8:00,1390.403,CENTRL
6/17/2023 8:00,518.9474,DUNWOD
6/17/2023 8:00,766.4164,GENESE
6/17/2023 8:00,875.6445,HUD VL
6/17/2023 8:00,1903.451,LONGIL
6/17/2023 8:00,613.212,MHK VL
6/17/2023 8:00,248.0769,MILLWD
6/17/2023 8:00,4800.4145,N.Y.C.
6/17/2023 8:00,599.4519,NORTH
6/17/2023 8:00,1418.0704,WEST
6/17/2023 9:00,1184.5771,CAPITL
6/17/2023 9:00,1331.1552,CENTRL
6/17/2023 9:00,551.8923,DUNWOD
6/17/2023 9:00,755.7862,GENESE
6/17/2023 9:00,874.3238,HUD VL
6/17/2023 9:00,1954.7086,LONGIL
6/17/2023 9:00,587.8895,MHK VL
6/17/2023 9:00,260.8757,MILLWD
6/17/2023 9:00,5036.3181,N.Y.C.
6/17/2023 9:00,598.0747,NORTH
6/17/2023 9:00,1445.0959,WEST
6/17/2023 10:00,1222.6192,CAPITL
6/17/2023 10:00,1297.0052,CENTRL
6/17/2023 10:00,571.6153,DUNWOD
6/17/2023 10:00,756.6664,GENESE
6/17/2023 10:00,819.2106,HUD VL
6/17/2023 10:00,2068.699,LONGIL
6/17/2023 10:00,592.6073,MHK VL
6/17/2023 10:00,270.1787,MILLWD
6/17/2023 10:00,5274.0066,N.Y.C.
6/17/2023 10:00,601.7778,NORTH
6/17/2023 10:00,1461.4728,WEST
6/17/2023 11:00,1221.536,CAPITL
6/17/2023 11:00,1288.2492,CENTRL
6/17/2023 11:00,580.9702,DUNWOD
6/17/2023 11:00,761.2077,GENESE
6/17/2023 11:00,817.3573,HUD VL
6/17/2023 11:00,2221.1658,LONGIL
6/17/2023 11:00,602.751,MHK VL
6/17/2023 11:00,267.9144,MILLWD
6/17/2023 11:00,5415.004,N.Y.C.
6/17/2023 11:00,601.2949,NORTH
6/17/2023 11:00,1476.5585,WEST
6/17/2023 12:00,1194.7261,CAPITL
6/17/2023 12:00,1270.4299,CENTRL
6/17/2023 12:00,585.8411,DUNWOD
6/17/2023 12:00,775.1206,GENESE
6/17/2023 12:00,841.1593,HUD VL
6/17/2023 12:00,2323.6095,LONGIL
6/17/2023 12:00,602.4169,MHK VL
6/17/2023 12:00,271.5268,MILLWD
6/17/2023 12:00,5471.8065,N.Y.C.
6/17/2023 12:00,596.4397,NORTH
6/17/2023 12:00,1486.5901,WEST
6/17/2023 13:00,1188.3745,CAPITL
6/17/2023 13:00,1263.3815,CENTRL
6/17/2023 13:00,602.9551,DUNWOD
6/17/2023 13:00,774.3104,GENESE
6/17/2023 13:00,852.7448,HUD VL
6/17/2023 13:00,2187.4661,LONGIL
6/17/2023 13:00,609.4754,MHK VL
6/17/2023 13:00,285.7993,MILLWD
6/17/2023 13:00,5475.5665,N.Y.C.
6/17/2023 13:00,586.5009,NORTH
6/17/2023 13:00,1498.5461,WEST
6/17/2023 14:00,1181.264,CAPITL
6/17/2023 14:00,1252.2037,CENTRL
6/17/2023 14:00,606.7179,DUNWOD
6/17/2023 14:00,781.9619,GENESE
6/17/2023 14:00,847.8699,HUD VL
6/17/2023 14:00,2262.3761,LONGIL
6/17/2023 14:00,631.2301,MHK VL
6/17/2023 14:00,287.6813,MILLWD
6/17/2023 14:00,5491.7473,N.Y.C.
6/17/2023 14:00,601.2595,NORTH
6/17/2023 14:00,1509.8293,WEST
6/17/2023 15:00,1163.7718,CAPITL
6/17/2023 15:00,1279.2085,CENTRL
6/17/2023 15:00,627.396,DUNWOD
6/17/2023 15:00,797.5466,GENESE
6/17/2023 15:00,936.6136,HUD VL
6/17/2023 15:00,2408.5262,LONGIL
6/17/2023 15:00,662.6666,MHK VL
6/17/2023 15:00,290.4057,MILLWD
6/17/2023 15:00,5545.6301,N.Y.C.
6/17/2023 15:00,610.272,NORTH
6/17/2023 15:00,1532.6481,WEST
6/17/2023 16:00,1213.3034,CAPITL
6/17/2023 16:00,1345.188,CENTRL
6/17/2023 16:00,650.7302,DUNWOD
6/17/2023 16:00,836.6038,GENESE
6/17/2023 16:00,985.2442,HUD VL
6/17/2023 16:00,2533.6149,LONGIL
6/17/2023 16:00,717.8158,MHK VL
6/17/2023 16:00,308.1486,MILLWD
6/17/2023 16:00,5570.4419,N.Y.C.
6/17/2023 16:00,605.896,NORTH
6/17/2023 16:00,1575.4886,WEST
6/17/2023 17:00,1273.824,CAPITL
6/17/2023 17:00,1431.6807,CENTRL
6/17/2023 17:00,645.6923,DUNWOD
6/17/2023 17:00,896.8463,GENESE
6/17/2023 17:00,1026.0303,HUD VL
6/17/2023 17:00,2588.3534,LONGIL
6/17/2023 17:00,739.3155,MHK VL
6/17/2023 17:00,301.8505,MILLWD
6/17/2023 17:00,5541.77,N.Y.C.
6/17/2023 17:00,605.0171,NORTH
6/17/2023 17:00,1612.1332,WEST
6/17/2023 18:00,1296.063,CAPITL
6/17/2023 18:00,1514.2729,CENTRL
6/17/2023 18:00,627.6631,DUNWOD
6/17/2023 18:00,951.8273,GENESE
6/17/2023 18:00,1035.4705,HUD VL
6/17/2023 18:00,2504.881,LONGIL
6/17/2023 18:00,748.6287,MHK VL
6/17/2023 18:00,298.4827,MILLWD
6/17/2023 18:00,5433.8364,N.Y.C.
6/17/2023 18:00,601.5242,NORTH
6/17/2023 18:00,1632.2467,WEST
6/17/2023 19:00,1297.0592,CAPITL
6/17/2023 19:00,1574.5939,CENTRL
6/17/2023 19:00,610.6305,DUNWOD
6/17/2023 19:00,1009.3386,GENESE
6/17/2023 19:00,1034.7214,HUD VL
6/17/2023 19:00,2442.0018,LONGIL
6/17/2023 19:00,741.7068,MHK VL
6/17/2023 19:00,294.0765,MILLWD
6/17/2023 19:00,5291.1091,N.Y.C.
6/17/2023 19:00,610.7511,NORTH
6/17/2023 19:00,1621.3077,WEST
6/17/2023 20:00,1297.7682,CAPITL
6/17/2023 20:00,1607.0115,CENTRL
6/17/2023 20:00,610.2792,DUNWOD
6/17/2023 20:00,1023.5629,GENESE
6/17/2023 20:00,1037.0044,HUD VL
6/17/2023 20:00,2415.5791,LONGIL
6/17/2023 20:00,746.4562,MHK VL
6/17/2023 20:00,292.6844,MILLWD
6/17/2023 20:00,5273.1526,N.Y.C.
6/17/2023 20:00,598.95,NORTH
6/17/2023 20:00,1611.0458,WEST
6/17/2023 21:00,1275.0023,CAPITL
6/17/2023 21:00,1582.8968,CENTRL
6/17/2023 21:00,602.7268,DUNWOD
6/17/2023 21:00,1023.1846,GENESE
6/17/2023 21:00,1019.9733,HUD VL
6/17/2023 21:00,2363.1478,LONGIL
6/17/2023 21:00,733.3385,MHK VL
6/17/2023 21:00,287.9472,MILLWD
6/17/2023 21:00,5239.1529,N.Y.C.
6/17/2023 21:00,603.4731,NORTH
6/17/2023 21:00,1593.9416,WEST
6/17/2023 22:00,1212.4597,CAPITL
6/17/2023 22:00,1506.4779,CENTRL
6/17/2023 22:00,583.0253,DUNWOD
6/17/2023 22:00,972.2909,GENESE
6/17/2023 22:00,965.9609,HUD VL
6/17/2023 22:00,2232.1693,LONGIL
6/17/2023 22:00,694.3244,MHK VL
6/17/2023 22:00,275.2701,MILLWD
6/17/2023 22:00,5081.1924,N.Y.C.
6/17/2023 22:00,583.6622,NORTH
6/17/2023 22:00,1538.8638,WEST
6/17/2023 23:00,1139.655,CAPITL
6/17/2023 23:00,1428.8939,CENTRL
6/17/2023 23:00,546.7518,DUNWOD
6/17/2023 23:00,910.2398,GENESE
6/17/2023 23:00,905.138,HUD VL
6/17/2023 23:00,2084.7225,LONGIL
6/17/2023 23:00,636.2641,MHK VL
6/17/2023 23:00,254.0757,MILLWD
6/17/2023 23:00,4886.0144,N.Y.C.
6/17/2023 23:00,563.163,NORTH
6/17/2023 23:00,1466.7286,WEST
6/18/2023 0:00,1086.1196,CAPITL
6/18/2023 0:00,1363.9906,CENTRL
6/18/2023 0:00,515.9739,DUNWOD
6/18/2023 0:00,860.2904,GENESE
6/18/2023 0:00,851.2569,HUD VL
6/18/2023 0:00,1936.2147,LONGIL
6/18/2023 0:00,603.3963,MHK VL
6/18/2023 0:00,238.9814,MILLWD
6/18/2023 0:00,4662.8922,N.Y.C.
6/18/2023 0:00,566.3122,NORTH
6/18/2023 0:00,1402.7628,WEST
6/18/2023 1:00,1049.6736,CAPITL
6/18/2023 1:00,1316.6365,CENTRL
6/18/2023 1:00,489.3242,DUNWOD
6/18/2023 1:00,828.0304,GENESE
6/18/2023 1:00,812.1536,HUD VL
6/18/2023 1:00,1813.8548,LONGIL
6/18/2023 1:00,575.9554,MHK VL
6/18/2023 1:00,226.4187,MILLWD
6/18/2023 1:00,4461.2088,N.Y.C.
6/18/2023 1:00,568.9308,NORTH
6/18/2023 1:00,1376.2919,WEST
6/18/2023 2:00,1026.2714,CAPITL
6/18/2023 2:00,1290.2722,CENTRL
6/18/2023 2:00,465.5283,DUNWOD
6/18/2023 2:00,800.9565,GENESE
6/18/2023 2:00,778.8868,HUD VL
6/18/2023 2:00,1739.7383,LONGIL
6/18/2023 2:00,559.7223,MHK VL
6/18/2023 2:00,219.0767,MILLWD
6/18/2023 2:00,4291.2365,N.Y.C.
6/18/2023 2:00,557.0255,NORTH
6/18/2023 2:00,1339.7491,WEST
6/18/2023 3:00,1017.4222,CAPITL
6/18/2023 3:00,1278.7333,CENTRL
6/18/2023 3:00,453.8614,DUNWOD
6/18/2023 3:00,783.3296,GENESE
6/18/2023 3:00,762.9557,HUD VL
6/18/2023 3:00,1682.5899,LONGIL
6/18/2023 3:00,552.9387,MHK VL
6/18/2023 3:00,211.1763,MILLWD
6/18/2023 3:00,4169.7644,N.Y.C.
6/18/2023 3:00,564.7611,NORTH
6/18/2023 3:00,1297.8886,WEST
6/18/2023 4:00,1016.6134,CAPITL
6/18/2023 4:00,1278.6494,CENTRL
6/18/2023 4:00,449.9857,DUNWOD
6/18/2023 4:00,778.2175,GENESE
6/18/2023 4:00,755.199,HUD VL
6/18/2023 4:00,1664.5039,LONGIL
6/18/2023 4:00,556.4122,MHK VL
6/18/2023 4:00,206.0024,MILLWD
6/18/2023 4:00,4098.2929,N.Y.C.
6/18/2023 4:00,566.6669,NORTH
6/18/2023 4:00,1291.4757,WEST
6/18/2023 5:00,1017.5527,CAPITL
6/18/2023 5:00,1277.6452,CENTRL
6/18/2023 5:00,447.2023,DUNWOD
6/18/2023 5:00,772.3622,GENESE
6/18/2023 5:00,748.2447,HUD VL
6/18/2023 5:00,1644.6596,LONGIL
6/18/2023 5:00,564.9639,MHK VL
6/18/2023 5:00,203.985,MILLWD
6/18/2023 5:00,4077.6228,N.Y.C.
6/18/2023 5:00,565.2025,NORTH
6/18/2023 5:00,1282.9418,WEST
6/18/2023 6:00,1011.164,CAPITL
6/18/2023 6:00,1285.8874,CENTRL
6/18/2023 6:00,451.5068,DUNWOD
6/18/2023 6:00,758.6356,GENESE
6/18/2023 6:00,746.9489,HUD VL
6/18/2023 6:00,1647.735,LONGIL
6/18/2023 6:00,573.9179,MHK VL
6/18/2023 6:00,207.797,MILLWD
6/18/2023 6:00,4145.9335,N.Y.C.
6/18/2023 6:00,561.336,NORTH
6/18/2023 6:00,1289.6337,WEST
6/18/2023 7:00,1039.7244,CAPITL
6/18/2023 7:00,1296.9706,CENTRL
6/18/2023 7:00,466.0805,DUNWOD
6/18/2023 7:00,758.7591,GENESE
6/18/2023 7:00,764.7903,HUD VL
6/18/2023 7:00,1708.0575,LONGIL
6/18/2023 7:00,578.2176,MHK VL
6/18/2023 7:00,220.8954,MILLWD
6/18/2023 7:00,4333.354,N.Y.C.
6/18/2023 7:00,566.0825,NORTH
6/18/2023 7:00,1333.4977,WEST
6/18/2023 8:00,1071.4233,CAPITL
6/18/2023 8:00,1303.6364,CENTRL
6/18/2023 8:00,495.7344,DUNWOD
6/18/2023 8:00,745.0007,GENESE
6/18/2023 8:00,767.219,HUD VL
6/18/2023 8:00,1778.7376,LONGIL
6/18/2023 8:00,592.5913,MHK VL
6/18/2023 8:00,237.0483,MILLWD
6/18/2023 8:00,4584.8216,N.Y.C.
6/18/2023 8:00,582.2533,NORTH
6/18/2023 8:00,1377.9251,WEST
6/18/2023 9:00,1099.6474,CAPITL
6/18/2023 9:00,1315.6079,CENTRL
6/18/2023 9:00,517.3898,DUNWOD
6/18/2023 9:00,746.0109,GENESE
6/18/2023 9:00,761.848,HUD VL
6/18/2023 9:00,1856.8254,LONGIL
6/18/2023 9:00,583.9148,MHK VL
6/18/2023 9:00,250.2066,MILLWD
6/18/2023 9:00,4827.7845,N.Y.C.
6/18/2023 9:00,595.1177,NORTH
6/18/2023 9:00,1401.5171,WEST
6/18/2023 10:00,1107.8962,CAPITL
6/18/2023 10:00,1313.56,CENTRL
6/18/2023 10:00,541.352,DUNWOD
6/18/2023 10:00,746.8191,GENESE
6/18/2023 10:00,780.7044,HUD VL
6/18/2023 10:00,1952.8194,LONGIL
6/18/2023 10:00,569.8467,MHK VL
6/18/2023 10:00,267.813,MILLWD
6/18/2023 10:00,5067.7617,N.Y.C.
6/18/2023 10:00,593.8988,NORTH
6/18/2023 10:00,1430.2268,WEST
6/18/2023 11:00,1088.0146,CAPITL
6/18/2023 11:00,1342.9017,CENTRL
6/18/2023 11:00,576.2827,DUNWOD
6/18/2023 11:00,782.894,GENESE
6/18/2023 11:00,805.2076,HUD VL
6/18/2023 11:00,2094.5961,LONGIL
6/18/2023 11:00,582.2799,MHK VL
6/18/2023 11:00,288.0833,MILLWD
6/18/2023 11:00,5248.0236,N.Y.C.
6/18/2023 11:00,596.9755,NORTH
6/18/2023 11:00,1457.0491,WEST
6/18/2023 12:00,1086.1848,CAPITL
6/18/2023 12:00,1366.8294,CENTRL
6/18/2023 12:00,594.7584,DUNWOD
6/18/2023 12:00,818.4921,GENESE
6/18/2023 12:00,855.7027,HUD VL
6/18/2023 12:00,2257.9234,LONGIL
6/18/2023 12:00,577.5874,MHK VL
6/18/2023 12:00,295.1156,MILLWD
6/18/2023 12:00,5384.8322,N.Y.C.
6/18/2023 12:00,597.3593,NORTH
6/18/2023 12:00,1503.5077,WEST
6/18/2023 13:00,1121.5709,CAPITL
6/18/2023 13:00,1365.4663,CENTRL
6/18/2023 13:00,608.9686,DUNWOD
6/18/2023 13:00,833.9995,GENESE
6/18/2023 13:00,916.1153,HUD VL
6/18/2023 13:00,2382.5359,LONGIL
6/18/2023 13:00,574.6959,MHK VL
6/18/2023 13:00,304.9168,MILLWD
6/18/2023 13:00,5501.6533,N.Y.C.
6/18/2023 13:00,594.8103,NORTH
6/18/2023 13:00,1534.2936,WEST
6/18/2023 14:00,1159.9862,CAPITL
6/18/2023 14:00,1392.5449,CENTRL
6/18/2023 14:00,629.7156,DUNWOD
6/18/2023 14:00,860.7639,GENESE
6/18/2023 14:00,954.024,HUD VL
6/18/2023 14:00,2492.9396,LONGIL
6/18/2023 14:00,579.4103,MHK VL
6/18/2023 14:00,310.5692,MILLWD
6/18/2023 14:00,5516.8577,N.Y.C.
6/18/2023 14:00,592.4836,NORTH
6/18/2023 14:00,1564.9377,WEST
6/18/2023 15:00,1175.8462,CAPITL
6/18/2023 15:00,1418.5132,CENTRL
6/18/2023 15:00,636.4503,DUNWOD
6/18/2023 15:00,883.1276,GENESE
6/18/2023 15:00,1017.8621,HUD VL
6/18/2023 15:00,2606.6275,LONGIL
6/18/2023 15:00,603.7746,MHK VL
6/18/2023 15:00,322.1128,MILLWD
6/18/2023 15:00,5611.9674,N.Y.C.
6/18/2023 15:00,594.4766,NORTH
6/18/2023 15:00,1621.8842,WEST
6/18/2023 16:00,1191.8345,CAPITL
6/18/2023 16:00,1462.9634,CENTRL
6/18/2023 16:00,674.9011,DUNWOD
6/18/2023 16:00,917.8914,GENESE
6/18/2023 16:00,1086.1553,HUD VL
6/18/2023 16:00,2751.767,LONGIL
6/18/2023 16:00,629.0043,MHK VL
6/18/2023 16:00,340.0666,MILLWD
6/18/2023 16:00,5712.4213,N.Y.C.
6/18/2023 16:00,598.9565,NORTH
6/18/2023 16:00,1652.4388,WEST
6/18/2023 17:00,1243.8912,CAPITL
6/18/2023 17:00,1543.7887,CENTRL
6/18/2023 17:00,703.856,DUNWOD
6/18/2023 17:00,978.6915,GENESE
6/18/2023 17:00,1114.1533,HUD VL
6/18/2023 17:00,2851.8017,LONGIL
6/18/2023 17:00,651.559,MHK VL
6/18/2023 17:00,359.6588,MILLWD
6/18/2023 17:00,5748.7822,N.Y.C.
6/18/2023 17:00,602.7108,NORTH
6/18/2023 17:00,1681.6174,WEST
6/18/2023 18:00,1284.1358,CAPITL
6/18/2023 18:00,1637.539,CENTRL
6/18/2023 18:00,695.2009,DUNWOD
6/18/2023 18:00,1036.776,GENESE
6/18/2023 18:00,1143.3779,HUD VL
6/18/2023 18:00,2831.2907,LONGIL
6/18/2023 18:00,691.761,MHK VL
6/18/2023 18:00,358.1989,MILLWD
6/18/2023 18:00,5731.2237,N.Y.C.
6/18/2023 18:00,606.8196,NORTH
6/18/2023 18:00,1706.1981,WEST
6/18/2023 19:00,1301.5348,CAPITL
6/18/2023 19:00,1707.2168,CENTRL
6/18/2023 19:00,686.2204,DUNWOD
6/18/2023 19:00,1070.1597,GENESE
6/18/2023 19:00,1163.1924,HUD VL
6/18/2023 19:00,2747.6651,LONGIL
6/18/2023 19:00,736.8164,MHK VL
6/18/2023 19:00,351.9991,MILLWD
6/18/2023 19:00,5654.9785,N.Y.C.
6/18/2023 19:00,604.044,NORTH
6/18/2023 19:00,1712.844,WEST
6/18/2023 20:00,1311.0659,CAPITL
6/18/2023 20:00,1701.441,CENTRL
6/18/2023 20:00,684.0429,DUNWOD
6/18/2023 20:00,1085.4819,GENESE
6/18/2023 20:00,1161.1873,HUD VL
6/18/2023 20:00,2699.5276,LONGIL
6/18/2023 20:00,760.4986,MHK VL
6/18/2023 20:00,345.0144,MILLWD
6/18/2023 20:00,5626.7551,N.Y.C.
6/18/2023 20:00,611.3157,NORTH
6/18/2023 20:00,1685.2423,WEST
6/18/2023 21:00,1295.7404,CAPITL
6/18/2023 21:00,1679.2381,CENTRL
6/18/2023 21:00,682.3681,DUNWOD
6/18/2023 21:00,1081.7282,GENESE
6/18/2023 21:00,1140.5139,HUD VL
6/18/2023 21:00,2652.279,LONGIL
6/18/2023 21:00,757.9723,MHK VL
6/18/2023 21:00,335.4139,MILLWD
6/18/2023 21:00,5643.0805,N.Y.C.
6/18/2023 21:00,604.196,NORTH
6/18/2023 21:00,1684.0713,WEST
6/18/2023 22:00,1219.4953,CAPITL
6/18/2023 22:00,1599.6679,CENTRL
6/18/2023 22:00,648.4272,DUNWOD
6/18/2023 22:00,1021.4038,GENESE
6/18/2023 22:00,1063.2183,HUD VL
6/18/2023 22:00,2486.0672,LONGIL
6/18/2023 22:00,716.573,MHK VL
6/18/2023 22:00,315.6238,MILLWD
6/18/2023 22:00,5512.8003,N.Y.C.
6/18/2023 22:00,590.0919,NORTH
6/18/2023 22:00,1619.4972,WEST
6/18/2023 23:00,1131.8871,CAPITL
6/18/2023 23:00,1499.9817,CENTRL
6/18/2023 23:00,605.4798,DUNWOD
6/18/2023 23:00,946.8993,GENESE
6/18/2023 23:00,975.7961,HUD VL
6/18/2023 23:00,2264.3387,LONGIL
6/18/2023 23:00,660.0219,MHK VL
6/18/2023 23:00,275.8456,MILLWD
6/18/2023 23:00,5273.5216,N.Y.C.
6/18/2023 23:00,589.9162,NORTH
6/18/2023 23:00,1538.6971,WEST
6/19/2023 0:00,1071.8787,CAPITL
6/19/2023 0:00,1426.8002,CENTRL
6/19/2023 0:00,562.5082,DUNWOD
6/19/2023 0:00,887.974,GENESE
6/19/2023 0:00,907.808,HUD VL
6/19/2023 0:00,2073.8481,LONGIL
6/19/2023 0:00,612.9286,MHK VL
6/19/2023 0:00,252.3276,MILLWD
6/19/2023 0:00,5034.442,N.Y.C.
6/19/2023 0:00,581.9964,NORTH
6/19/2023 0:00,1470.0692,WEST
6/19/2023 1:00,1041.3049,CAPITL
6/19/2023 1:00,1366.9849,CENTRL
6/19/2023 1:00,525.377,DUNWOD
6/19/2023 1:00,849.3011,GENESE
6/19/2023 1:00,854.131,HUD VL
6/19/2023 1:00,1933.6356,LONGIL
6/19/2023 1:00,588.8208,MHK VL
6/19/2023 1:00,240.1139,MILLWD
6/19/2023 1:00,4810.5176,N.Y.C.
6/19/2023 1:00,582.8734,NORTH
6/19/2023 1:00,1417.693,WEST
6/19/2023 2:00,1017.3836,CAPITL
6/19/2023 2:00,1335.4227,CENTRL
6/19/2023 2:00,501.2539,DUNWOD
6/19/2023 2:00,825.1742,GENESE
6/19/2023 2:00,817.7752,HUD VL
6/19/2023 2:00,1853.693,LONGIL
6/19/2023 2:00,579.0937,MHK VL
6/19/2023 2:00,230.4757,MILLWD
6/19/2023 2:00,4641.1325,N.Y.C.
6/19/2023 2:00,575.6223,NORTH
6/19/2023 2:00,1392.0548,WEST
6/19/2023 3:00,1006.0493,CAPITL
6/19/2023 3:00,1325.3883,CENTRL
6/19/2023 3:00,486.5843,DUNWOD
6/19/2023 3:00,813.3916,GENESE
6/19/2023 3:00,798.7269,HUD VL
6/19/2023 3:00,1809.1226,LONGIL
6/19/2023 3:00,576.6872,MHK VL
6/19/2023 3:00,223.9085,MILLWD
6/19/2023 3:00,4530.5258,N.Y.C.
6/19/2023 3:00,561.612,NORTH
6/19/2023 3:00,1375.727,WEST
6/19/2023 4:00,1021.058,CAPITL
6/19/2023 4:00,1331.1916,CENTRL
6/19/2023 4:00,480.3355,DUNWOD
6/19/2023 4:00,821.4691,GENESE
6/19/2023 4:00,795.1,HUD VL
6/19/2023 4:00,1806.0553,LONGIL
6/19/2023 4:00,588.0081,MHK VL
6/19/2023 4:00,223.2793,MILLWD
6/19/2023 4:00,4509.7793,N.Y.C.
6/19/2023 4:00,565.4557,NORTH
6/19/2023 4:00,1382.2535,WEST
6/19/2023 5:00,1047.4396,CAPITL
6/19/2023 5:00,1368.5728,CENTRL
6/19/2023 5:00,487.104,DUNWOD
6/19/2023 5:00,848.6846,GENESE
6/19/2023 5:00,797.512,HUD VL
6/19/2023 5:00,1832.2897,LONGIL
6/19/2023 5:00,608.764,MHK VL
6/19/2023 5:00,227.2601,MILLWD
6/19/2023 5:00,4626.9265,N.Y.C.
6/19/2023 5:00,584.3841,NORTH
6/19/2023 5:00,1407.0975,WEST
6/19/2023 6:00,1093.7601,CAPITL
6/19/2023 6:00,1445.5966,CENTRL
6/19/2023 6:00,517.363,DUNWOD
6/19/2023 6:00,881.6985,GENESE
6/19/2023 6:00,819.7911,HUD VL
6/19/2023 6:00,1910.8402,LONGIL
6/19/2023 6:00,648.0849,MHK VL
6/19/2023 6:00,240.2489,MILLWD
6/19/2023 6:00,4946.8692,N.Y.C.
6/19/2023 6:00,597.1803,NORTH
6/19/2023 6:00,1465.9485,WEST
6/19/2023 7:00,1144.6599,CAPITL
6/19/2023 7:00,1487.1882,CENTRL
6/19/2023 7:00,562.3119,DUNWOD
6/19/2023 7:00,902.7023,GENESE
6/19/2023 7:00,852.3585,HUD VL
6/19/2023 7:00,2029.1218,LONGIL
6/19/2023 7:00,648.0338,MHK VL
6/19/2023 7:00,261.8063,MILLWD
6/19/2023 7:00,5318.7921,N.Y.C.
6/19/2023 7:00,593.3989,NORTH
6/19/2023 7:00,1579.0662,WEST
6/19/2023 8:00,1148.1044,CAPITL
6/19/2023 8:00,1486.9329,CENTRL
6/19/2023 8:00,597.0896,DUNWOD
6/19/2023 8:00,904.292,GENESE
6/19/2023 8:00,861.8689,HUD VL
6/19/2023 8:00,2177.6909,LONGIL
6/19/2023 8:00,629.304,MHK VL
6/19/2023 8:00,284.3271,MILLWD
6/19/2023 8:00,5642.6957,N.Y.C.
6/19/2023 8:00,593.5951,NORTH
6/19/2023 8:00,1662.4122,WEST
6/19/2023 9:00,1129.7238,CAPITL
6/19/2023 9:00,1485.5755,CENTRL
